"AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","DISPLAY_AIRPORT_CITY_NAME_FULL","AIRPORT_COUNTRY_NAME","AIRPORT_STATE_NAME","CITY_MARKET_ID","LAT_DEGREES","LAT_HEMISPHERE","LAT_MINUTES","LAT_SECONDS","LATITUDE","LON_DEGREES","LON_HEMISPHERE","LON_MINUTES","LON_SECONDS","LONGITUDE","UTC_LOCAL_TIME_VARIATION","AIRPORT_START_DATE","AIRPORT_THRU_DATE","AIRPORT_IS_CLOSED","AIRPORT_IS_LATEST",
13130,"LWY","Lawas Airport","Lawas, Malaysia","Malaysia","",33130,4,"N",50,57,4.84916667,115,"E",24,10,115.40277778,"+0800",2011-07-01,2018-02-28,0,0,
13130,"LWY","Lawas Airport","Lawas, Malaysia","Malaysia","",33130,4,"N",50,59,4.84972222,115,"E",24,29,115.40805556,"+0800",2018-03-01,,0,1,
13131,"LXA","Gonggar","Lhasa, China","China","",33131,29,"N",17,50,29.29722222,90,"E",54,48,90.91333333,"+0800",1988-12-01,,0,1,
13132,"LXN","Jim Kelly Field","Lexington, NE","United States","Nebraska",33132,40,"N",47,26,40.79055556,99,"W",46,33,-99.77583333,"-0600",1977-12-01,,0,1,
13133,"LXR","Luxor International","Luxor, Egypt","Egypt","",33133,25,"N",40,23,25.67305556,32,"E",42,27,32.70750000,"+0200",1950-01-01,2011-06-30,0,0,
13133,"LXR","Luxor International","Luxor, Egypt","Egypt","",33133,25,"N",40,16,25.67111111,32,"E",42,24,32.70666667,"+0200",2011-07-01,,0,1,
13134,"LXS","Lemnos Airport","Lemnos, Greece","Greece","",33134,39,"N",55,0,39.91666667,25,"E",15,0,25.25000000,"+0200",1950-01-01,,0,1,
13135,"LXV","Lake County","Leadville, CO","United States","Colorado",33135,39,"N",13,13,39.22027778,106,"W",18,58,-106.31611111,"-0700",1950-01-01,2011-06-30,0,0,
13135,"LXV","Lake County","Leadville, CO","United States","Colorado",33135,39,"N",13,10,39.21944444,106,"W",18,59,-106.31638889,"-0700",2011-07-01,,0,1,
13136,"LYB","Edward Bodden","Little Cayman, Cayman Islands","Cayman Islands","",33136,19,"N",39,33,19.65916667,80,"W",5,27,-80.09083333,"-0500",1962-08-01,2011-06-30,0,0,
13136,"LYB","Edward Bodden","Little Cayman, Cayman Islands","Cayman Islands","",33136,19,"N",39,38,19.66055556,80,"W",5,24,-80.09000000,"-0500",2011-07-01,2013-02-28,0,0,
13136,"LYB","Edward Bodden","Little Cayman, Cayman Islands","Cayman Islands","",33136,19,"N",39,37,19.66027778,80,"W",5,22,-80.08944444,"-0500",2013-03-01,2017-10-31,0,0,
13136,"LYB","Edward Bodden","Little Cayman, Cayman Islands","Cayman Islands","",33136,19,"N",39,38,19.66055556,80,"W",5,24,-80.09000000,"-0500",2017-11-01,2017-11-30,0,0,
13136,"LYB","Edward Bodden","Little Cayman, Cayman Islands","Cayman Islands","",33136,19,"N",39,37,19.66027778,80,"W",5,22,-80.08944444,"-0500",2017-12-01,2019-06-30,0,0,
13136,"LYB","Edward Bodden","Little Cayman, Cayman Islands","Cayman Islands","",33136,19,"N",39,37,19.66027778,80,"W",5,21,-80.08916667,"-0500",2019-07-01,,0,1,
13137,"LYC","Lycksele Airport","Lycksele, Sweden","Sweden","",33137,64,"N",32,57,64.54916667,18,"E",43,1,18.71694444,"+0100",2002-06-01,2011-06-30,0,0,
13137,"LYC","Lycksele Airport","Lycksele, Sweden","Sweden","",33137,64,"N",32,54,64.54833333,18,"E",42,58,18.71611111,"+0100",2011-07-01,2012-10-31,0,0,
13137,"LYC","Lycksele Airport","Lycksele, Sweden","Sweden","",33137,64,"N",32,57,64.54916667,18,"E",42,52,18.71444444,"+0100",2012-11-01,2017-10-31,0,0,
13137,"LYC","Lycksele Airport","Lycksele, Sweden","Sweden","",33137,64,"N",32,54,64.54833333,18,"E",42,58,18.71611111,"+0100",2017-11-01,2017-11-30,0,0,
13137,"LYC","Lycksele Airport","Lycksele, Sweden","Sweden","",33137,64,"N",32,57,64.54916667,18,"E",42,52,18.71444444,"+0100",2017-12-01,,0,1,
13138,"LYE","RAF Lyneham","Lyneham, United Kingdom","United Kingdom","",33138,51,"N",30,29,51.50805556,1,"W",59,18,-1.98833333,"+0000",1986-06-01,2011-06-30,0,0,
13138,"LYE","RAF Lyneham","Lyneham, United Kingdom","United Kingdom","",33138,51,"N",30,19,51.50527778,1,"W",59,36,-1.99333333,"+0000",2011-07-01,,0,1,
13139,"LYH","Lynchburg Regional/Preston Glenn Field","Lynchburg, VA","United States","Virginia",33139,37,"N",19,37,37.32694444,79,"W",12,4,-79.20111111,"-0500",1950-01-01,2011-06-30,0,0,
13139,"LYH","Lynchburg Regional/Preston Glenn Field","Lynchburg, VA","United States","Virginia",33139,37,"N",19,36,37.32666667,79,"W",12,4,-79.20111111,"-0500",2011-07-01,,0,1,
13140,"LYN","Bron","Lyon, France","France","",33140,45,"N",43,46,45.72944444,4,"E",56,20,4.93888889,"+0100",1975-12-01,2013-01-31,0,0,
13140,"LYN","Lyon Bron","Lyon, France","France","",33140,45,"N",43,46,45.72944444,4,"E",56,20,4.93888889,"+0100",2013-02-01,2013-03-31,0,0,
13140,"LYN","Lyon Bron","Lyon, France","France","",33140,45,"N",43,38,45.72722222,4,"E",56,39,4.94416667,"+0100",2013-04-01,2017-10-31,0,0,
13140,"LYN","Bron","Lyon, France","France","",33140,45,"N",43,46,45.72944444,4,"E",56,20,4.93888889,"+0100",2017-11-01,2017-11-30,0,0,
13140,"LYN","Lyon Bron","Lyon, France","France","",33140,45,"N",43,38,45.72722222,4,"E",56,39,4.94416667,"+0100",2017-12-01,,0,1,
13141,"LYP","Lyallpur Airport","Lyallpur, Pakistan","Pakistan","",33141,31,"N",22,9,31.36916667,72,"E",59,53,72.99805556,"+0500",1950-01-01,1978-05-31,0,0,
13141,"LYP","Faisalabad International","Faisalabad, Pakistan","Pakistan","",33141,31,"N",22,9,31.36916667,72,"E",59,53,72.99805556,"+0500",1978-06-01,2011-06-30,0,0,
13141,"LYP","Faisalabad International","Faisalabad, Pakistan","Pakistan","",33141,31,"N",21,55,31.36527778,72,"E",59,44,72.99555556,"+0500",2011-07-01,,0,1,
13142,"LYR","Svalbard","Longyearbyen, Norway","Norway","",33142,78,"N",14,43,78.24527778,15,"E",28,10,15.46944444,"+0100",1976-12-01,,0,1,
13143,"LYS","Satolas","Lyon, France","France","",33140,45,"N",43,32,45.72555556,5,"E",4,54,5.08166667,"+0100",1975-12-01,2002-12-31,0,0,
13143,"LYS","Saint Exupery","Lyon, France","France","",33140,45,"N",43,35,45.72638889,5,"E",5,27,5.09083333,"+0100",2003-01-01,2011-06-30,0,0,
13143,"LYS","Saint Exupery","Lyon, France","France","",33140,45,"N",43,32,45.72555556,5,"E",4,52,5.08111111,"+0100",2011-07-01,2013-01-31,0,0,
13143,"LYS","Lyon Saint Exupery","Lyon, France","France","",33140,45,"N",43,32,45.72555556,5,"E",4,52,5.08111111,"+0100",2013-02-01,2017-10-31,0,0,
13143,"LYS","Saint Exupery","Lyon, France","France","",33140,45,"N",43,32,45.72555556,5,"E",4,52,5.08111111,"+0100",2017-11-01,2017-11-30,0,0,
13143,"LYS","Lyon Saint Exupery","Lyon, France","France","",33140,45,"N",43,32,45.72555556,5,"E",4,52,5.08111111,"+0100",2017-12-01,,0,1,
13144,"LYU","Ely Municipal","Ely, MN","United States","Minnesota",33144,47,"N",49,28,47.82444444,91,"W",49,51,-91.83083333,"-0600",1975-09-01,2011-09-30,0,0,
13144,"LYU","Ely Municipal","Ely, MN","United States","Minnesota",33144,47,"N",49,26,47.82388889,91,"W",49,46,-91.82944444,"-0600",2011-10-01,2017-10-31,0,0,
13144,"LYU","Ely Municipal","Ely, MN","United States","Minnesota",33144,47,"N",49,28,47.82444444,91,"W",49,51,-91.83083333,"-0600",2017-11-01,2017-11-30,0,0,
13144,"LYU","Ely Municipal","Ely, MN","United States","Minnesota",33144,47,"N",49,26,47.82388889,91,"W",49,46,-91.82944444,"-0600",2017-12-01,,0,1,
13145,"LYX","London Ashford","Lydd, United Kingdom","United Kingdom","",33145,50,"N",57,15,50.95416667,0,"E",56,25,0.94027778,"+0000",1950-01-01,,0,1,
13146,"LZC","Lazaro Cardenas Airport","Lazaro Cardenas, Mexico","Mexico","",33146,17,"N",59,20,17.98888889,102,"W",13,10,-102.21944444,"-0600",1975-09-01,2011-06-30,0,0,
13146,"LZC","Lazaro Cardenas Airport","Lazaro Cardenas, Mexico","Mexico","",33146,18,"N",0,6,18.00166667,102,"W",13,16,-102.22111111,"-0600",2011-07-01,2019-03-31,0,0,
13146,"LZC","Lazaro Cardenas Airport","Lazaro Cardenas, Mexico","Mexico","",33146,18,"N",0,6,18.00166667,102,"W",13,13,-102.22027778,"-0600",2019-04-01,,0,1,
13147,"LZH","Liuzhou South","Liuzhou, China","China","",33147,24,"N",12,28,24.20777778,109,"E",23,29,109.39138889,"+0800",2004-10-01,2018-02-28,0,0,
13147,"LZH","Liuzhou Bailian","Liuzhou, China","China","",33147,24,"N",12,28,24.20777778,109,"E",23,29,109.39138889,"+0800",2018-03-01,,0,1,
13149,"LZO","Luzhou Airport","Luzhou, China","China","",33149,28,"N",53,0,28.88333333,105,"E",21,0,105.35000000,"+0800",2004-10-01,2011-06-30,0,0,
13149,"LZO","Luzhou Airport","Luzhou, China","China","",33149,28,"N",51,9,28.85250000,105,"E",23,33,105.39250000,"+0800",2011-07-01,,0,1,
13150,"LZR","Lizard Island Airport","Lizard Island, Australia","Australia","",33150,14,"S",40,0,-14.66666667,145,"E",27,1,145.45027778,"+1000",1984-03-01,2011-06-30,0,0,
13150,"LZR","Lizard Island Airport","Lizard Island, Australia","Australia","",33150,14,"S",40,22,-14.67277778,145,"E",27,15,145.45416667,"+1000",2011-07-01,,0,1,
13151,"LZU","Gwinnett County - Briscoe Field","Lawrenceville, GA","United States","Georgia",33151,33,"N",58,40,33.97777778,83,"W",57,44,-83.96222222,"-0500",2000-09-01,2011-06-30,0,0,
13151,"LZU","Gwinnett County - Briscoe Field","Lawrenceville, GA","United States","Georgia",33151,33,"N",58,41,33.97805556,83,"W",57,45,-83.96250000,"-0500",2011-07-01,,0,1,
13152,"MA1","Katama Airpark","Edgartown, MA","United States","Massachusetts",33152,41,"N",21,30,41.35833333,70,"W",31,28,-70.52444444,"-0500",2008-06-01,,0,1,
13153,"MAA","Madras International","Madras, India","India","",33153,12,"N",59,36,12.99333333,80,"E",10,37,80.17694444,"+0530",1950-01-01,2008-12-31,0,0,
13153,"MAA","Chennai International","Chennai, India","India","",33153,12,"N",59,36,12.99333333,80,"E",10,37,80.17694444,"+0530",2009-01-01,2011-06-30,0,0,
13153,"MAA","Chennai International","Chennai, India","India","",33153,12,"N",59,40,12.99444444,80,"E",10,50,80.18055556,"+0530",2011-07-01,,0,1,
13154,"MAB","Maraba Airport","Maraba, Brazil","Brazil","",33154,5,"S",22,0,-5.36666667,49,"W",10,0,-49.16666667,"-0300",1950-01-01,2011-06-30,0,0,
13154,"MAB","Maraba Airport","Maraba, Brazil","Brazil","",33154,5,"S",22,7,-5.36861111,49,"W",8,17,-49.13805556,"-0300",2011-07-01,2011-09-30,0,0,
13154,"MAB","Para Joao Correa Da Rocha","Maraba, Brazil","Brazil","",33154,5,"S",22,7,-5.36861111,49,"W",8,17,-49.13805556,"-0300",2011-10-01,2014-05-31,0,0,
13154,"MAB","Joao Correa Da Rocha","Maraba, Brazil","Brazil","",33154,5,"S",22,7,-5.36861111,49,"W",8,17,-49.13805556,"-0300",2014-06-01,2017-10-31,0,0,
13154,"MAB","Maraba Airport","Maraba, Brazil","Brazil","",33154,5,"S",22,7,-5.36861111,49,"W",8,17,-49.13805556,"-0300",2017-11-01,2017-11-30,0,0,
13154,"MAB","Joao Correa Da Rocha","Maraba, Brazil","Brazil","",33154,5,"S",22,7,-5.36861111,49,"W",8,17,-49.13805556,"-0300",2017-12-01,,0,1,
13155,"MAC","Macon Downtown","Macon, GA","United States","Georgia",33155,32,"N",49,21,32.82250000,83,"W",33,44,-83.56222222,"-0500",1950-01-01,2011-06-30,0,0,
13155,"MAC","Macon Downtown","Macon, GA","United States","Georgia",33155,32,"N",49,20,32.82222222,83,"W",33,43,-83.56194444,"-0500",2011-07-01,2011-09-30,0,0,
13155,"MAC","Macon Downtown","Macon, GA","United States","Georgia",33155,32,"N",49,18,32.82166667,83,"W",33,43,-83.56194444,"-0500",2011-10-01,2017-10-31,0,0,
13155,"MAC","Macon Downtown","Macon, GA","United States","Georgia",33155,32,"N",49,20,32.82222222,83,"W",33,43,-83.56194444,"-0500",2017-11-01,2017-11-30,0,0,
13155,"MAC","Macon Downtown","Macon, GA","United States","Georgia",33155,32,"N",49,18,32.82166667,83,"W",33,43,-83.56194444,"-0500",2017-12-01,,0,1,
13156,"MAD","Barajas","Madrid, Spain","Spain","",31584,40,"N",28,25,40.47361111,3,"W",33,40,-3.56111111,"+0100",1950-01-01,2011-06-30,0,0,
13156,"MAD","Barajas","Madrid, Spain","Spain","",31584,40,"N",29,44,40.49555556,3,"W",33,36,-3.56000000,"+0100",2011-07-01,2015-03-31,0,0,
13156,"MAD","Adolfo Suarez Madrid Barajas","Madrid, Spain","Spain","",31584,40,"N",29,44,40.49555556,3,"W",33,36,-3.56000000,"+0100",2015-04-01,2017-10-31,0,0,
13156,"MAD","Barajas","Madrid, Spain","Spain","",31584,40,"N",29,44,40.49555556,3,"W",33,36,-3.56000000,"+0100",2017-11-01,2017-11-30,0,0,
13156,"MAD","Adolfo Suarez Madrid Barajas","Madrid, Spain","Spain","",31584,40,"N",29,44,40.49555556,3,"W",33,36,-3.56000000,"+0100",2017-12-01,2019-06-30,0,0,
13156,"MAD","Adolfo Suarez Madrid Barajas","Madrid, Spain","Spain","",31584,40,"N",29,43,40.49527778,3,"W",33,37,-3.56027778,"+0100",2019-07-01,,0,1,
13157,"MAE","Madera Municipal","Madera, CA","United States","California",33157,36,"N",59,16,36.98777778,120,"W",6,38,-120.11055556,"-0800",1987-12-01,2011-06-30,0,0,
13157,"MAE","Madera Municipal","Madera, CA","United States","California",33157,36,"N",59,19,36.98861111,120,"W",6,45,-120.11250000,"-0800",2011-07-01,2016-04-30,0,0,
13157,"MAE","Madera Municipal","Madera, CA","United States","California",33157,36,"N",59,11,36.98638889,120,"W",6,45,-120.11250000,"-0800",2016-05-01,2017-10-31,0,0,
13157,"MAE","Madera Municipal","Madera, CA","United States","California",33157,36,"N",59,19,36.98861111,120,"W",6,45,-120.11250000,"-0800",2017-11-01,2017-11-30,0,0,
13157,"MAE","Madera Municipal","Madera, CA","United States","California",33157,36,"N",59,11,36.98638889,120,"W",6,45,-120.11250000,"-0800",2017-12-01,,0,1,
13158,"MAF","Midland Regional Air Trml","Midland/Odessa, TX","United States","Texas",33158,31,"N",56,27,31.94083333,102,"W",12,5,-102.20138889,"-0600",1950-01-01,1992-12-31,0,0,
13158,"MAF","Midland International","Midland/Odessa, TX","United States","Texas",33158,31,"N",56,33,31.94250000,102,"W",12,7,-102.20194444,"-0600",1993-01-01,2017-02-28,0,0,
13158,"MAF","Midland International Air and Space Port","Midland/Odessa, TX","United States","Texas",33158,31,"N",56,33,31.94250000,102,"W",12,7,-102.20194444,"-0600",2017-03-01,2017-10-31,0,0,
13158,"MAF","Midland International","Midland/Odessa, TX","United States","Texas",33158,31,"N",56,33,31.94250000,102,"W",12,7,-102.20194444,"-0600",2017-11-01,2017-11-30,0,0,
13158,"MAF","Midland International Air and Space Port","Midland/Odessa, TX","United States","Texas",33158,31,"N",56,33,31.94250000,102,"W",12,7,-102.20194444,"-0600",2017-12-01,,0,1,
13159,"MAG","Madang Airport","Madang, Papua New Guinea","Papua New Guinea","",33159,5,"S",12,33,-5.20916667,145,"E",46,54,145.78166667,"+1000",1975-09-01,2011-06-30,0,0,
13159,"MAG","Madang Airport","Madang, Papua New Guinea","Papua New Guinea","",33159,5,"S",12,31,-5.20861111,145,"E",47,16,145.78777778,"+1000",2011-07-01,,0,1,
13160,"MAH","Menorca","Mahon, Spain","Spain","",33160,39,"N",51,41,39.86138889,4,"E",12,55,4.21527778,"+0100",1950-01-01,2011-06-30,0,0,
13160,"MAH","Menorca","Mahon, Spain","Spain","",33160,39,"N",51,45,39.86250000,4,"E",13,7,4.21861111,"+0100",2011-07-01,,0,1,
13161,"MAI","Mangochi Airport","Mangochi, Malawi","Malawi","",33161,14,"S",29,8,-14.48555556,35,"E",15,40,35.26111111,"+0200",1989-12-01,2011-06-30,0,0,
13161,"MAI","Mangochi Airport","Mangochi, Malawi","Malawi","",33161,14,"S",29,22,-14.48944444,35,"E",15,44,35.26222222,"+0200",2011-07-01,2015-03-31,1,1,
13162,"MAJ","Marshall Islands International","Majuro, Marshall Islands District (TTPI)","Marshall Islands District (TTPI)","",33162,7,"N",3,53,7.06472222,171,"E",16,29,171.27472222,"+1200",1950-01-01,1986-09-30,0,0,
13162,"MAJ","Marshall Islands International","Majuro, Marshall Islands","Marshall Islands","",33162,7,"N",3,53,7.06472222,171,"E",16,29,171.27472222,"+1200",1986-10-01,2011-06-30,0,0,
13162,"MAJ","Marshall Islands International","Majuro, Marshall Islands","Marshall Islands","",33162,7,"N",3,54,7.06500000,171,"E",16,19,171.27194444,"+1200",2011-07-01,,0,1,
13163,"MAK","Malakal Airport","Malakal, Sudan","Sudan","",33163,9,"N",33,20,9.55555556,31,"E",38,40,31.64444444,"+0300",1956-01-01,2011-07-31,0,0,
13163,"MAK","Malakal Airport","Malakal, South Sudan","South Sudan","",33163,9,"N",33,32,9.55888889,31,"E",39,8,31.65222222,"+0300",2011-08-01,,0,1,
13164,"MAM","Matamoros International","Matamoros, Mexico","Mexico","",33164,25,"N",46,13,25.77027778,97,"W",31,25,-97.52361111,"-0600",1950-01-01,2011-06-30,0,0,
13164,"MAM","General Servando Canales International","Matamoros, Mexico","Mexico","",33164,25,"N",46,12,25.77000000,97,"W",31,31,-97.52527778,"-0600",2011-07-01,2015-11-30,0,0,
13164,"MAM","General Servando Canales International","Matamoros, Mexico","Mexico","",33164,25,"N",46,12,25.77000000,97,"W",31,30,-97.52500000,"-0600",2015-12-01,2017-10-31,0,0,
13164,"MAM","General Servando Canales International","Matamoros, Mexico","Mexico","",33164,25,"N",46,12,25.77000000,97,"W",31,31,-97.52527778,"-0600",2017-11-01,2017-11-30,0,0,
13164,"MAM","General Servando Canales International","Matamoros, Mexico","Mexico","",33164,25,"N",46,12,25.77000000,97,"W",31,30,-97.52500000,"-0600",2017-12-01,,0,1,
13165,"MAN","Manchester Airport","Manchester, United Kingdom","United Kingdom","",33165,53,"N",21,12,53.35333333,2,"W",16,36,-2.27666667,"+0000",1950-01-01,2011-06-30,0,0,
13165,"MAN","Manchester Airport","Manchester, United Kingdom","United Kingdom","",33165,53,"N",21,14,53.35388889,2,"W",16,30,-2.27500000,"+0000",2011-07-01,2017-07-31,0,0,
13165,"MAN","Manchester Airport","Manchester, United Kingdom","United Kingdom","",33165,53,"N",20,50,53.34722222,2,"W",17,2,-2.28388889,"+0000",2017-08-01,2017-10-31,0,0,
13165,"MAN","Manchester Airport","Manchester, United Kingdom","United Kingdom","",33165,53,"N",21,14,53.35388889,2,"W",16,30,-2.27500000,"+0000",2017-11-01,2017-11-30,0,0,
13165,"MAN","Manchester Airport","Manchester, United Kingdom","United Kingdom","",33165,53,"N",20,50,53.34722222,2,"W",17,2,-2.28388889,"+0000",2017-12-01,,0,1,
13166,"MAO","Eduardo Gomes International","Manaus, Brazil","Brazil","",33166,3,"S",2,21,-3.03916667,60,"W",3,0,-60.05000000,"-0400",1976-01-01,2011-06-30,0,0,
13166,"MAO","Eduardo Gomes International","Manaus, Brazil","Brazil","",33166,3,"S",2,19,-3.03861111,60,"W",2,59,-60.04972222,"-0400",2011-07-01,,0,1,
13167,"MAP","Mamai Airport","Mamai, Papua New Guinea","Papua New Guinea","",33167,10,"S",18,0,-10.30000000,149,"E",32,0,149.53333333,"+1000",1984-09-01,,0,1,
13169,"MAR","La Chinita International","Maracaibo, Venezuela","Venezuela","",33169,10,"N",33,40,10.56111111,71,"W",43,32,-71.72555556,"-0430",1950-01-01,2011-06-30,0,0,
13169,"MAR","La Chinita International","Maracaibo, Venezuela","Venezuela","",33169,10,"N",33,30,10.55833333,71,"W",43,40,-71.72777778,"-0430",2011-07-01,,0,1,
13170,"MAS","Momote","Manus Island, Papua New Guinea","Papua New Guinea","",33170,2,"S",3,24,-2.05666667,147,"E",25,28,147.42444444,"+1000",1979-09-01,2011-06-30,0,0,
13170,"MAS","Momote","Manus Island, Papua New Guinea","Papua New Guinea","",33170,2,"S",3,43,-2.06194444,147,"E",25,27,147.42416667,"+1000",2011-07-01,,0,1,
13171,"MAT","Matadi Tshimpi","Matadi, Congo (Kinshasa)","Congo (Kinshasa)","",33171,5,"S",47,54,-5.79833333,13,"E",26,30,13.44166667,"+0100",1960-06-01,2011-06-30,0,0,
13171,"MAT","Matadi Tshimpi","Matadi, Congo (Kinshasa)","Congo (Kinshasa)","",33171,5,"S",47,59,-5.79972222,13,"E",26,25,13.44027778,"+0100",2011-07-01,2018-09-30,0,0,
13171,"MAT","Matadi Tshimpi","Matadi, Congo (Kinshasa)","Congo (Kinshasa)","",33171,5,"S",47,59,-5.79972222,13,"E",26,26,13.44055556,"+0100",2018-10-01,,0,1,
13172,"MAU","Maupiti Fr. Polynesia","Maupiti, French Polynesia","French Polynesia","",33172,16,"S",26,0,-16.43333333,152,"W",15,0,-152.25000000,"-1000",1975-06-01,,0,1,
13173,"MAW","Malden Municipal","Malden, MO","United States","Missouri",33173,36,"N",36,2,36.60055556,89,"W",59,32,-89.99222222,"-0600",1950-01-01,2011-06-30,0,0,
13173,"MAW","Malden Regional","Malden, MO","United States","Missouri",33173,36,"N",35,54,36.59833333,89,"W",59,33,-89.99250000,"-0600",2011-07-01,,0,1,
13174,"MAX","Matam Ouro Sogui","Matam, Senegal","Senegal","",33174,15,"N",35,35,15.59305556,13,"W",19,25,-13.32361111,"+0000",1960-04-01,2011-06-30,0,0,
13174,"MAX","Matam Ouro Sogui","Matam, Senegal","Senegal","",33174,15,"N",35,42,15.59500000,13,"W",19,25,-13.32361111,"+0000",2011-07-01,,0,1,
13175,"MAY","Clarence A Bain","Mangrove Cay, The Bahamas","The Bahamas","",33175,24,"N",17,23,24.28972222,77,"W",40,49,-77.68027778,"-0500",1973-07-01,1979-12-31,0,0,
13175,"MAY","Clarence A Bain","Mangrove Cay, The Bahamas","The Bahamas","",33175,24,"N",17,15,24.28750000,77,"W",40,56,-77.68222222,"-0500",1980-01-01,2011-06-30,0,0,
13175,"MAY","Clarence A Bain","Mangrove Cay, The Bahamas","The Bahamas","",33175,24,"N",17,16,24.28777778,77,"W",41,5,-77.68472222,"-0500",2011-07-01,2013-11-30,0,0,
13175,"MAY","Clarence A Bain","Mangrove Cay, The Bahamas","The Bahamas","",33175,24,"N",17,16,24.28777778,77,"W",41,4,-77.68444444,"-0500",2013-12-01,2017-10-31,0,0,
13175,"MAY","Clarence A Bain","Mangrove Cay, The Bahamas","The Bahamas","",33175,24,"N",17,16,24.28777778,77,"W",41,5,-77.68472222,"-0500",2017-11-01,2017-11-30,0,0,
13175,"MAY","Clarence A Bain","Mangrove Cay, The Bahamas","The Bahamas","",33175,24,"N",17,16,24.28777778,77,"W",41,4,-77.68444444,"-0500",2017-12-01,,0,1,
13176,"MAZ","Mayaguez Airport","Mayaguez, Puerto Rico","Puerto Rico","",33176,18,"N",15,28,18.25777778,67,"W",8,56,-67.14888889,"-0400",1950-01-01,1989-12-31,0,0,
13176,"MAZ","Eugenio Maria de Hostos","Mayaguez, PR","United States","Puerto Rico",33176,18,"N",15,28,18.25777778,67,"W",8,55,-67.14861111,"-0400",1990-01-01,2011-06-30,0,0,
13176,"MAZ","Eugenio Maria de Hostos","Mayaguez, PR","United States","Puerto Rico",33176,18,"N",15,20,18.25555556,67,"W",8,54,-67.14833333,"-0400",2011-07-01,,0,1,
13177,"MBA","Mombasa Moi International","Mombasa, Kenya","Kenya","",33177,4,"S",1,53,-4.03138889,39,"E",35,35,39.59305556,"+0300",1963-12-01,2011-06-30,0,0,
13177,"MBA","Mombasa Moi International","Mombasa, Kenya","Kenya","",33177,4,"S",1,35,-4.02638889,39,"E",35,57,39.59916667,"+0300",2011-07-01,2015-07-31,0,0,
13177,"MBA","Mombasa Moi International","Mombasa, Kenya","Kenya","",33177,4,"S",1,51,-4.03083333,39,"E",35,49,39.59694444,"+0300",2015-08-01,2017-10-31,0,0,
